id,text,entities,meta
875,"He previously played for the Pittsburgh Pirates, Atlanta Braves, Kansas City Royals, Oakland Athletics, Toronto Blue Jays, Los Angeles Dodgers, Los Angeles Angels, Texas Rangers and Chicago Cubs.","[{""start"": 29, ""end"": 47, ""label"": ""ORGANIZATION""}, {""start"": 49, ""end"": 63, ""label"": ""ORGANIZATION""}, {""start"": 65, ""end"": 83, ""label"": ""ORGANIZATION""}, {""start"": 85, ""end"": 102, ""label"": ""ORGANIZATION""}, {""start"": 104, ""end"": 121, ""label"": ""ORGANIZATION""}, {""start"": 123, ""end"": 142, ""label"": ""ORGANIZATION""}, {""start"": 144, ""end"": 162, ""label"": ""ORGANIZATION""}, {""start"": 164, ""end"": 177, ""label"": ""ORGANIZATION""}, {""start"": 182, ""end"": 194, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
876,"During his career, he assisted Chamois Niortais, Saint-Étienne, Nice, Lorient, Le Havre, Brest and Fontenay-le-Comte.","[{""start"": 31, ""end"": 47, ""label"": ""ORGANIZATION""}, {""start"": 49, ""end"": 62, ""label"": ""ORGANIZATION""}, {""start"": 64, ""end"": 68, ""label"": ""ORGANIZATION""}, {""start"": 70, ""end"": 77, ""label"": ""ORGANIZATION""}, {""start"": 79, ""end"": 87, ""label"": ""ORGANIZATION""}, {""start"": 89, ""end"": 94, ""label"": ""ORGANIZATION""}, {""start"": 99, ""end"": 116, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
877,"He played for Oryx Douala, Grenoble, Monaco, Arles, Chaumont and Moulins.","[{""start"": 14, ""end"": 25, ""label"": ""ORGANIZATION""}, {""start"": 27, ""end"": 35, ""label"": ""ORGANIZATION""}, {""start"": 37, ""end"": 43, ""label"": ""ORGANIZATION""}, {""start"": 45, ""end"": 50, ""label"": ""ORGANIZATION""}, {""start"": 52, ""end"": 60, ""label"": ""ORGANIZATION""}, {""start"": 65, ""end"": 72, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
878,"Sony, Dell, Toshiba, Lenovo, HP, Fujitsu and Acer laptops were also affected by the defective batteries.","[{""start"": 0, ""end"": 4, ""label"": ""ORGANIZATION""}, {""start"": 6, ""end"": 10, ""label"": ""ORGANIZATION""}, {""start"": 12, ""end"": 19, ""label"": ""ORGANIZATION""}, {""start"": 21, ""end"": 27, ""label"": ""ORGANIZATION""}, {""start"": 29, ""end"": 31, ""label"": ""ORGANIZATION""}, {""start"": 33, ""end"": 40, ""label"": ""ORGANIZATION""}, {""start"": 45, ""end"": 49, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
879,", the largest services using the airport include Air Djibouti, Yemenia, Air France, Flydubai, Ethiopian Airlines, Turkish Airlines, Kenya Airways and Qatar Airways.","[{""start"": 49, ""end"": 61, ""label"": ""ORGANIZATION""}, {""start"": 63, ""end"": 70, ""label"": ""ORGANIZATION""}, {""start"": 72, ""end"": 82, ""label"": ""ORGANIZATION""}, {""start"": 84, ""end"": 92, ""label"": ""ORGANIZATION""}, {""start"": 94, ""end"": 112, ""label"": ""ORGANIZATION""}, {""start"": 114, ""end"": 130, ""label"": ""ORGANIZATION""}, {""start"": 132, ""end"": 145, ""label"": ""ORGANIZATION""}, {""start"": 150, ""end"": 163, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
880,"He has also played for St Mirren, Cowdenbeath, Stirling Albion, Brechin City, Stranraer, East Stirlingshire and Annan Athletic.","[{""start"": 23, ""end"": 32, ""label"": ""ORGANIZATION""}, {""start"": 34, ""end"": 45, ""label"": ""ORGANIZATION""}, {""start"": 47, ""end"": 62, ""label"": ""ORGANIZATION""}, {""start"": 64, ""end"": 76, ""label"": ""ORGANIZATION""}, {""start"": 78, ""end"": 87, ""label"": ""ORGANIZATION""}, {""start"": 89, ""end"": 107, ""label"": ""ORGANIZATION""}, {""start"": 112, ""end"": 126, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
881,"This reading tour visited places as far and wide as Wigtown, Ullapool, Inverness, Edinburgh, Stirling, Lanark and Glasgow and was supported by the Scottish Arts Council.","[{""start"": 52, ""end"": 59, ""label"": ""LOCATION""}, {""start"": 61, ""end"": 69, ""label"": ""LOCATION""}, {""start"": 71, ""end"": 80, ""label"": ""LOCATION""}, {""start"": 82, ""end"": 91, ""label"": ""LOCATION""}, {""start"": 93, ""end"": 101, ""label"": ""LOCATION""}, {""start"": 103, ""end"": 109, ""label"": ""LOCATION""}, {""start"": 114, ""end"": 121, ""label"": ""LOCATION""}, {""start"": 147, ""end"": 168, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
882,"Universities with half of their class filled by ED admits include Penn, Duke, Northwestern, Vanderbilt, WUSTL, Tufts and NYU.","[{""start"": 66, ""end"": 70, ""label"": ""ORGANIZATION""}, {""start"": 72, ""end"": 76, ""label"": ""ORGANIZATION""}, {""start"": 78, ""end"": 90, ""label"": ""ORGANIZATION""}, {""start"": 92, ""end"": 102, ""label"": ""ORGANIZATION""}, {""start"": 104, ""end"": 109, ""label"": ""ORGANIZATION""}, {""start"": 111, ""end"": 116, ""label"": ""ORGANIZATION""}, {""start"": 121, ""end"": 124, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
883,"The Denver Nuggets, Memphis Grizzlies, Indiana Pacers, Portland Trail Blazers, Cleveland Cavaliers, Carolina Panthers, Nashville Predators, and Phoenix Suns play this song after every home game victory.","[{""start"": 4, ""end"": 18, ""label"": ""ORGANIZATION""}, {""start"": 20, ""end"": 37, ""label"": ""ORGANIZATION""}, {""start"": 39, ""end"": 53, ""label"": ""ORGANIZATION""}, {""start"": 55, ""end"": 77, ""label"": ""ORGANIZATION""}, {""start"": 79, ""end"": 98, ""label"": ""ORGANIZATION""}, {""start"": 100, ""end"": 117, ""label"": ""ORGANIZATION""}, {""start"": 119, ""end"": 138, ""label"": ""ORGANIZATION""}, {""start"": 144, ""end"": 156, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
884,"Hewlett-Packard, VMware, Robert Bosch GmbH, Financial Times, Experian, etc.","[{""start"": 0, ""end"": 15, ""label"": ""ORGANIZATION""}, {""start"": 17, ""end"": 23, ""label"": ""ORGANIZATION""}, {""start"": 25, ""end"": 42, ""label"": ""ORGANIZATION""}, {""start"": 44, ""end"": 59, ""label"": ""ORGANIZATION""}, {""start"": 61, ""end"": 69, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
885,"Among the international carriers that operate out of the airport are SilkAir, Scoot, Jetstar Asia Airways, Cathay Dragon, China Airlines, China Southern Airlines, Thai Smile and Qatar Airways.","[{""start"": 69, ""end"": 76, ""label"": ""ORGANIZATION""}, {""start"": 78, ""end"": 83, ""label"": ""ORGANIZATION""}, {""start"": 85, ""end"": 105, ""label"": ""ORGANIZATION""}, {""start"": 107, ""end"": 120, ""label"": ""ORGANIZATION""}, {""start"": 122, ""end"": 136, ""label"": ""ORGANIZATION""}, {""start"": 138, ""end"": 161, ""label"": ""ORGANIZATION""}, {""start"": 163, ""end"": 173, ""label"": ""ORGANIZATION""}, {""start"": 178, ""end"": 191, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
886,"He has previously played for Scunthorpe United, Cheltenham Town, Darlington and Lincoln City, Grimsby Town, Gainsborough Trinity and Worksop Town.","[{""start"": 29, ""end"": 46, ""label"": ""ORGANIZATION""}, {""start"": 48, ""end"": 63, ""label"": ""ORGANIZATION""}, {""start"": 65, ""end"": 75, ""label"": ""ORGANIZATION""}, {""start"": 80, ""end"": 92, ""label"": ""ORGANIZATION""}, {""start"": 94, ""end"": 106, ""label"": ""ORGANIZATION""}, {""start"": 108, ""end"": 128, ""label"": ""ORGANIZATION""}, {""start"": 133, ""end"": 145, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
887,"Julia Sweeney, Joe Flaherty, Robin Duke, Richard Riehle, future WWE ring announcer Justin Roberts and Kurt Fuller have cameo roles.","[{""start"": 0, ""end"": 13, ""label"": ""PERSON""}, {""start"": 15, ""end"": 27, ""label"": ""PERSON""}, {""start"": 29, ""end"": 39, ""label"": ""PERSON""}, {""start"": 41, ""end"": 55, ""label"": ""PERSON""}, {""start"": 64, ""end"": 67, ""label"": ""ORGANIZATION""}, {""start"": 83, ""end"": 97, ""label"": ""PERSON""}, {""start"": 102, ""end"": 113, ""label"": ""PERSON""}]","{""source"": ""multinerd"", ""language"": ""en""}"
888,"Other triple-play deployments include Deutsche Telekom, Vmedia, Telecom Italia, Swisscom, Telekom Austria, and Telus.","[{""start"": 38, ""end"": 54, ""label"": ""ORGANIZATION""}, {""start"": 56, ""end"": 62, ""label"": ""ORGANIZATION""}, {""start"": 64, ""end"": 78, ""label"": ""ORGANIZATION""}, {""start"": 80, ""end"": 88, ""label"": ""ORGANIZATION""}, {""start"": 90, ""end"": 105, ""label"": ""ORGANIZATION""}, {""start"": 111, ""end"": 116, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
889,"He would also go on to play with the Detroit Red Wings, Washington Capitals, St. Louis Blues, San Jose Sharks, Pittsburgh Penguins, Chicago Blackhawks, New York Islanders and Ottawa Senators.","[{""start"": 37, ""end"": 54, ""label"": ""ORGANIZATION""}, {""start"": 56, ""end"": 75, ""label"": ""ORGANIZATION""}, {""start"": 77, ""end"": 92, ""label"": ""ORGANIZATION""}, {""start"": 94, ""end"": 109, ""label"": ""ORGANIZATION""}, {""start"": 111, ""end"": 130, ""label"": ""ORGANIZATION""}, {""start"": 132, ""end"": 150, ""label"": ""ORGANIZATION""}, {""start"": 152, ""end"": 170, ""label"": ""ORGANIZATION""}, {""start"": 175, ""end"": 190, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
890,"He has previously played for the Boston Bruins, New York Islanders, Tampa Bay Lightning, Anaheim Ducks, Ottawa Senators, Los Angeles Kings and Montreal Canadiens.","[{""start"": 33, ""end"": 46, ""label"": ""ORGANIZATION""}, {""start"": 48, ""end"": 66, ""label"": ""ORGANIZATION""}, {""start"": 68, ""end"": 87, ""label"": ""ORGANIZATION""}, {""start"": 89, ""end"": 102, ""label"": ""ORGANIZATION""}, {""start"": 104, ""end"": 119, ""label"": ""ORGANIZATION""}, {""start"": 121, ""end"": 138, ""label"": ""ORGANIZATION""}, {""start"": 143, ""end"": 161, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
891,"He also played for Anderlecht, RKC, Vitesse, FC Utrecht and FC Twente before joining Willem II.","[{""start"": 19, ""end"": 29, ""label"": ""ORGANIZATION""}, {""start"": 31, ""end"": 34, ""label"": ""ORGANIZATION""}, {""start"": 36, ""end"": 43, ""label"": ""ORGANIZATION""}, {""start"": 45, ""end"": 55, ""label"": ""ORGANIZATION""}, {""start"": 60, ""end"": 69, ""label"": ""ORGANIZATION""}, {""start"": 85, ""end"": 94, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
892,"These include Air India, Emirates, Gulf Air, Iran Aseman Airlines, Pakistan International Airlines, and Turkish Airlines.","[{""start"": 14, ""end"": 23, ""label"": ""ORGANIZATION""}, {""start"": 25, ""end"": 33, ""label"": ""ORGANIZATION""}, {""start"": 35, ""end"": 43, ""label"": ""ORGANIZATION""}, {""start"": 45, ""end"": 65, ""label"": ""ORGANIZATION""}, {""start"": 67, ""end"": 98, ""label"": ""ORGANIZATION""}, {""start"": 104, ""end"": 120, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
893,", Ryanair, SAS, Twin Jet, and Volotea.","[{""start"": 2, ""end"": 9, ""label"": ""ORGANIZATION""}, {""start"": 11, ""end"": 14, ""label"": ""ORGANIZATION""}, {""start"": 16, ""end"": 24, ""label"": ""ORGANIZATION""}, {""start"": 30, ""end"": 37, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
894,"The BBC broadcasts on FM in Kinshasa (92.7), Lubumbashi (92.0), Kisangani (92.0), Goma (93.3) and Bukavu (102.2).","[{""start"": 4, ""end"": 7, ""label"": ""ORGANIZATION""}, {""start"": 28, ""end"": 36, ""label"": ""LOCATION""}, {""start"": 45, ""end"": 55, ""label"": ""LOCATION""}, {""start"": 64, ""end"": 73, ""label"": ""LOCATION""}, {""start"": 82, ""end"": 86, ""label"": ""LOCATION""}, {""start"": 98, ""end"": 104, ""label"": ""LOCATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
895,"He was born in Brussels, Belgium, the youngest child of Henry L'Estrange Styleman Le Strange of Hunstanton, Norfolk, educated at Clifton College and died in Cambridge.","[{""start"": 15, ""end"": 23, ""label"": ""LOCATION""}, {""start"": 25, ""end"": 32, ""label"": ""LOCATION""}, {""start"": 56, ""end"": 92, ""label"": ""PERSON""}, {""start"": 96, ""end"": 106, ""label"": ""LOCATION""}, {""start"": 108, ""end"": 115, ""label"": ""LOCATION""}, {""start"": 129, ""end"": 144, ""label"": ""ORGANIZATION""}, {""start"": 157, ""end"": 166, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
896,"The state was based on strong economy, manufacturing cars (Škoda, Tatra), trams, aircraft (Aero, Avia), ships, ship engines (Škoda), canons, shoes (Baťa), turbines, guns (Zbrojovka Brno).","[{""start"": 59, ""end"": 64, ""label"": ""ORGANIZATION""}, {""start"": 66, ""end"": 71, ""label"": ""ORGANIZATION""}, {""start"": 91, ""end"": 95, ""label"": ""ORGANIZATION""}, {""start"": 97, ""end"": 101, ""label"": ""ORGANIZATION""}, {""start"": 125, ""end"": 130, ""label"": ""ORGANIZATION""}, {""start"": 148, ""end"": 152, ""label"": ""ORGANIZATION""}, {""start"": 171, ""end"": 185, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
897,"He formerly coached for the Texas Rangers, Detroit Tigers, Montreal Expos, Florida Marlins, Pittsburgh Pirates, and Miami Marlins.","[{""start"": 28, ""end"": 41, ""label"": ""ORGANIZATION""}, {""start"": 43, ""end"": 57, ""label"": ""ORGANIZATION""}, {""start"": 59, ""end"": 73, ""label"": ""ORGANIZATION""}, {""start"": 75, ""end"": 90, ""label"": ""ORGANIZATION""}, {""start"": 92, ""end"": 110, ""label"": ""ORGANIZATION""}, {""start"": 116, ""end"": 129, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
898,"Other clubs include Real Madrid, Manchester United, River Plate, Juventus and Arsenal.","[{""start"": 20, ""end"": 31, ""label"": ""ORGANIZATION""}, {""start"": 33, ""end"": 50, ""label"": ""ORGANIZATION""}, {""start"": 52, ""end"": 63, ""label"": ""ORGANIZATION""}, {""start"": 65, ""end"": 73, ""label"": ""ORGANIZATION""}, {""start"": 78, ""end"": 85, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
899,"Interprocedural analysis and optimizations are common in modern commercial compilers from HP, IBM, SGI, Intel, Microsoft, and Sun Microsystems.","[{""start"": 90, ""end"": 92, ""label"": ""ORGANIZATION""}, {""start"": 94, ""end"": 97, ""label"": ""ORGANIZATION""}, {""start"": 99, ""end"": 102, ""label"": ""ORGANIZATION""}, {""start"": 104, ""end"": 109, ""label"": ""ORGANIZATION""}, {""start"": 111, ""end"": 120, ""label"": ""ORGANIZATION""}, {""start"": 126, ""end"": 142, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
900,"He previously played for the Atlanta Braves, San Francisco Giants, Texas Rangers, Oakland Athletics, Seattle Mariners and New York Yankees.","[{""start"": 29, ""end"": 43, ""label"": ""ORGANIZATION""}, {""start"": 45, ""end"": 65, ""label"": ""ORGANIZATION""}, {""start"": 67, ""end"": 80, ""label"": ""ORGANIZATION""}, {""start"": 82, ""end"": 99, ""label"": ""ORGANIZATION""}, {""start"": 101, ""end"": 117, ""label"": ""ORGANIZATION""}, {""start"": 122, ""end"": 138, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
901,"He previously played for the Colorado Rockies, Los Angeles Dodgers, Pittsburgh Pirates, St. Louis Cardinals, Seattle Mariners, and Philadelphia Phillies.","[{""start"": 29, ""end"": 45, ""label"": ""ORGANIZATION""}, {""start"": 47, ""end"": 66, ""label"": ""ORGANIZATION""}, {""start"": 68, ""end"": 86, ""label"": ""ORGANIZATION""}, {""start"": 88, ""end"": 107, ""label"": ""ORGANIZATION""}, {""start"": 109, ""end"": 125, ""label"": ""ORGANIZATION""}, {""start"": 131, ""end"": 152, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
902,"Among its over 180 members are well-known companies such as DuPont, 3 M, Nestlé, BP, Danone and Royal Dutch Shell.","[{""start"": 60, ""end"": 66, ""label"": ""ORGANIZATION""}, {""start"": 68, ""end"": 71, ""label"": ""ORGANIZATION""}, {""start"": 73, ""end"": 79, ""label"": ""ORGANIZATION""}, {""start"": 81, ""end"": 83, ""label"": ""ORGANIZATION""}, {""start"": 85, ""end"": 91, ""label"": ""ORGANIZATION""}, {""start"": 96, ""end"": 113, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
903,"The government-owned Air Botswana operates scheduled flights to Francistown, Gaborone, Maun, and Selebi-Phikwe.","[{""start"": 21, ""end"": 33, ""label"": ""ORGANIZATION""}, {""start"": 64, ""end"": 75, ""label"": ""LOCATION""}, {""start"": 77, ""end"": 85, ""label"": ""LOCATION""}, {""start"": 87, ""end"": 91, ""label"": ""LOCATION""}, {""start"": 97, ""end"": 110, ""label"": ""LOCATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
904,"He previously played for the New York Yankees, Houston Astros, Boston Red Sox, Pittsburgh Pirates, Washington Nationals, and San Francisco Giants.","[{""start"": 29, ""end"": 45, ""label"": ""ORGANIZATION""}, {""start"": 47, ""end"": 61, ""label"": ""ORGANIZATION""}, {""start"": 63, ""end"": 77, ""label"": ""ORGANIZATION""}, {""start"": 79, ""end"": 97, ""label"": ""ORGANIZATION""}, {""start"": 99, ""end"": 119, ""label"": ""ORGANIZATION""}, {""start"": 125, ""end"": 145, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
905,"He has taught at Wichita State University, University of Washington, Columbia University, University of Michigan, Princeton University, and at Stockton University.","[{""start"": 17, ""end"": 41, ""label"": ""ORGANIZATION""}, {""start"": 43, ""end"": 67, ""label"": ""ORGANIZATION""}, {""start"": 69, ""end"": 88, ""label"": ""ORGANIZATION""}, {""start"": 90, ""end"": 112, ""label"": ""ORGANIZATION""}, {""start"": 114, ""end"": 134, ""label"": ""ORGANIZATION""}, {""start"": 143, ""end"": 162, ""label"": ""ORGANIZATION""}]","{""source"": ""multinerd"", ""language"": ""en""}"
